Track	Artist	URI	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	time_signature	chorusHit	sections
Please Mr. Postman	The Marvelettes	spotify:track:3FhMA2t6q4xGxpYniDa2ed	0.776	0.727	2	-6.422	1	0.0317	0.619	0	0.141	0.966	121.396	146739	4	18.63713	8	0
Eternally	The Chantels	spotify:track:2y5OtQnC1UREBEiVfGxbNp	0.222	0.459	6	-6.538	1	0.0308	0.951	0.000162	0.322	0.236	178.879	165627	3	41.47399	7	1
Over You	Gary Puckett & The Union Gap	spotify:track:1CxIPCaK1mfPxLhuW3Xc6b	0.383	0.432	2	-10.64	1	0.0334	0.341	8.74e-06	0.28	0.55	115.339	141707	4	25.99649	9	0
These Eyes - Remastered	The Guess Who	spotify:track:5lEyMg4GNKnMbaarvT4sRd	0.545	0.397	7	-10.606	1	0.026	0.553	1.03e-05	0.224	0.769	96.133	224547	4	21.31104	11	0
Last Blues - 2013 Remaster	Bakerloo	spotify:track:4Php1uksZIAibVU118IVXD	0.255	0.536	0	-7.033	1	0.0352	0.191	0.0397	0.193	0.323	98.006	426560	4	53.63472	17	0
High Heel Sneakers	Stevie Wonder	spotify:track:7LqvnK4oD4YL7DBTIoFJ2A	0.31	0.946	7	-7.118	1	0.578	0.398	0	0.944	0.679	84.35	207013	4	55.19581	6	1
Keep On Pushin'	Gene Clark	spotify:track:5JLtKJaEfxUCyc9Wfs8uSX	0.525	0.591	7	-8.935	1	0.0259	0.0149	1.17e-05	0.287	0.653	104.496	104240	4	39.45438	5	0
They're Coming To Take Me Away, Ha-Haaa!	Napoleon XIV	spotify:track:794O0j1i57zgUMC7BCBMqY	0.821	0.707	1	-17.299	1	0.269	0.487	0	0.536	0.228	107.03	134067	4	41.78797	6	1
Ridin' High (with Neal Hefti & His Orchestra)	Doris Day	spotify:track:5ytRVR9A58IQc7SaruvrVJ	0.545	0.128	8	-15.285	1	0.0488	0.849	0	0.0609	0.391	131.79	123973	4	115.81523	3	0
I've Had Her - Live	Phil Ochs	spotify:track:0cmlmmbJGGsBqGTmch0PEx	0.567	0.163	5	-11.128	1	0.0344	0.831	0	0.11	0.28	113.667	438547	4	64.79602	29	0
Hey Joe	Wilson Pickett	spotify:track:6FixOciblTbUmV9pLiYw1s	0.51	0.671	5	-11.92	0	0.0583	0.506	0.00131	0.0839	0.813	79.878	185680	4	24.81805	8	1
The Craig Torso Christmas Show	The Bonzo Dog Band	spotify:track:1JjDUkwLokNyfSF7ow9Lf7	0.611	0.405	4	-9.648	1	0.467	0.946	0.00949	0.164	0.612	99.054	434173	4	44.88665	14	0
Instant Party Mixture - Stereo Version	The Who	spotify:track:45k6mrm70Sjx1jQm2unpUg	0.451	0.589	0	-10.837	1	0.109	0.207	0	0.301	0.804	79.725	209705	4	31.39952	7	0
Pandora's Golden Heebie Jeebies	The Association	spotify:track:2E83gwa3sVF1MgjFSf9nx6	0.49	0.547	3	-11.637	1	0.0359	0.349	0	0.321	0.383	132.162	171133	4	31.11037	8	1
Found Love	Jimmy Reed	spotify:track:6jQu1bSmE4loFJNQs7Nnh7	0.779	0.453	2	-10.404	1	0.0435	0.836	0.022	0.0943	0.831	105.946	136160	4	42.00087	6	1
She Has Funny Cars	Jefferson Airplane	spotify:track:7GeQk8PqG5NAENxCRLcw0B	0.617	0.676	6	-11.055	0	0.0371	0.363	0.000156	0.153	0.642	97.289	188080	4	40.55829	7	0
No Man Can Find the War	Tim Buckley	spotify:track:6qxJcZgS7z2aBSwC4PNxVA	0.55	0.428	3	-14.26	0	0.0595	0.541	8.86e-06	0.199	0.676	111.742	179907	1	49.62734	10	0
If You Were A Rock And Roll Record	Freddy Cannon	spotify:track:5Z07bJAwIfoNc9R140nKjQ	0.512	0.923	6	-6.07	0	0.0527	0.424	0	0.312	0.874	77.059	116173	4	69.93801	4	1
I'm Happy Just To Dance With You - Remastered 2009	The Beatles	spotify:track:0gd50I2gKioJ59C827EdAY	0.658	0.537	6	-7.535	0	0.0307	0.138	0	0.0572	0.887	132.115	116373	4	59.51394	5	0
What's Your Name	The Motions	spotify:track:22Ow5qOqdsNSoxOIXV218R	0.647	0.315	0	-14.328	1	0.045	0.688	0	0.111	0.66	101.099	64867	4	50.172	3	0
Old Rivers	Walter Brennan	spotify:track:7xlYVBERqQ6r76euVrL9JS	0.583	0.43	9	-11.705	1	0.0768	0.842	0	0.145	0.678	118.953	166120	4	46.25565	8	1
You're My Everything	The Temptations	spotify:track:2imeCEVWpza2OheK2KoANa	0.582	0.377	0	-10.414	1	0.0286	0.629	0	0.0922	0.675	96.783	180533	4	34.76247	9	1
I Will Always Want You	Dusty Springfield	spotify:track:61Fs67uv5xCNbqDiDU05HU	0.404	0.639	5	-8.349	0	0.033	0.422	0	0.293	0.51	110.286	213933	3	40.75766	10	0
PÃÂÃÂ© da Roseira	Gilberto Gil	spotify:track:6I2hzFOgRDL4ZA4k5tPyJM	0.646	0.367	2	-13.368	0	0.0451	0.779	0.00599	0.136	0.535	89.876	183107	4	54.39973	8	0
Two Fingers Pointing On You	The Seeds	spotify:track:6ot1oFmsneizDXWYo9FwEf	0.496	0.867	10	-3.984	1	0.159	0.179	1.86e-06	0.0775	0.827	126.455	194373	4	23.52877	8	0
Chicago - Live At Carnegie Hall/1961	Judy Garland	spotify:track:0KEoHqAHCnUGT06q2jJ9bn	0.366	0.392	7	-13.184	1	0.0453	0.298	0	0.518	0.456	137.359	291667	4	63.20755	12	0
Release Me	Johnny Adams	spotify:track:0c1NqC4dQPQxvS9u5c7YgL	0.39	0.33	10	-14.015	1	0.029	0.746	2.07e-06	0.388	0.319	88.289	171253	3	27.78122	10	1
Eight Days A Week	The Beatles	spotify:track:1Dg4dFJr3HW7sbA7vPejre	0.652	0.583	9	-7.811	1	0.038	0.412	0	0.119	0.744	138.134	163600	4	59.62391	7	1
Early Grave	Cuby & The Blizzards	spotify:track:6ntu20DEZgjX2alaN1oyoW	0.519	0.234	0	-16.353	1	0.0323	0.312	2.21e-06	0.0829	0.567	94.868	200067	3	29.73305	9	0
Halfway To Paradise	Bobby Vinton	spotify:track:4vX60kQn4cOF0HgLQRS5Rm	0.384	0.301	4	-11.166	1	0.0282	0.797	0	0.108	0.348	93.611	160440	4	36.23769	7	1
Creeque Alley - Single Version	The Mamas & The Papas	spotify:track:2pfEVSZdq5McocgAYWhgLu	0.615	0.754	4	-6.104	1	0.0379	0.721	0	0.077	0.786	145.299	228680	4	34.33934	12	0
I Will Wait For You - Theme From Les Parapluies De Cherbourg	The Walker Brothers	spotify:track:5UFMI4IUrGamajEiMNBxA9	0.307	0.273	2	-12.241	0	0.0313	0.859	9.79e-06	0.121	0.123	76.541	218307	4	41.0745	10	0
Love and Fury	The Tornados	spotify:track:6l6gDVnaMuNvJYJa5FGgei	0.286	0.667	7	-12.187	1	0.0442	0.264	0.00814	0.153	0.476	140.591	166117	4	40.44472	8	0
Lover Come Back To Me	The Cleftones	spotify:track:2Vb4lcajzhzi3FXn4s4FEv	0.633	0.539	9	-8.547	1	0.0552	0.527	0	0.194	0.836	137.463	127893	4	20.6653	8	1
Honey Hush	Joe Turner	spotify:track:4Ji9WxwfjonQWd7C6wQduH	0.534	0.617	0	-9.099	1	0.0305	0.321	0.000156	0.132	0.702	152.439	396160	4	36.05853	20	1
New York Soul	Ray Barretto	spotify:track:6vwrbwlmUhQp5WiEyHswYx	0.679	0.552	0	-9.294	1	0.0534	0.676	0.0596	0.0922	0.744	134.519	163400	4	57.66013	6	0
Butterflies Are Free	The Free Design	spotify:track:1lDQSzebhtwx8o3BBUTXsG	0.382	0.367	2	-11.405	1	0.0278	0.748	0.0361	0.089	0.403	80.031	215467	4	86.72946	8	0
F.B.I. operazione vipera gialla 17	Francesco De Masi	spotify:track:3xe8bXZUefpMEBayrba9NJ	0.39	0.675	5	-10.948	1	0.14	0.311	0.155	0.308	0.477	175.625	96280	4	85.04262	3	0
Oh Mi Amigo	Los Shakers	spotify:track:46oPO8qirlNEic0kmFglxB	0.574	0.522	4	-10.247	0	0.0329	0.247	1.23e-05	0.0766	0.806	70.423	131747	4	24.72755	6	0
What's A Matter Baby (Is It Hurting You)	Timi Yuro	spotify:track:5w0dh39SYz1ei2tCs7X7Fo	0.685	0.76	9	-9.354	1	0.043	0.43	0	0.0704	0.895	113.569	165560	4	42.97275	9	1
Children's Waltz	The Free Design	spotify:track:5qwYk0Y1IGFrVBrf27Yf4V	0.178	0.0935	9	-22.695	0	0.0314	0.871	0.427	0.0834	0.101	83.548	259773	4	42.60137	13	0
All I Took Was Love	The Uniques	spotify:track:6xwq4Rs6cPwGgNMpdWCbZW	0.533	0.412	0	-10.344	1	0.0283	0.108	1.59e-06	0.0652	0.563	81.157	121160	4	29.55283	8	0
Señor Carretera El Encantado	Los Shakers	spotify:track:6LXgVsrwHhWHmMh752sj2P	0.396	0.662	0	-12.655	1	0.0485	0.011	0.000534	0.073	0.255	153.131	199600	4	21.52522	8	0
96 Tears	? & The Mysterians	spotify:track:5C6ZxxJloQhJGC1EiRM7da	0.65	0.569	7	-5.962	1	0.034	0.0658	3.39e-05	0.0796	0.863	123.665	176400	4	26.97127	6	0
Do You Love Me	The Dave Clark Five	spotify:track:2M1VbzRJZx2kdeAwLWG0Ul	0.432	0.913	2	-7.793	1	0.0531	0.00139	0	0.0564	0.917	140.912	163653	4	58.21471	7	1
Dear Ivan	Jimmy Dean	spotify:track:6IF7vSafOdYl8zbCnCjkNy	0.46	0.234	5	-16.003	1	0.0809	0.766	0	0.127	0.56	92.45	230933	3	32.43411	10	1
I Can't Make It	Los Brincos	spotify:track:4f0krdVjHjkJlkh1Bu5SCd	0.562	0.597	2	-8.277	1	0.0316	0.243	0	0.0786	0.883	127.75	130320	4	37.13478	6	0
Puppy Love	Barbara Lewis	spotify:track:0jlf8HTyFJdSqYlVcZ8jir	0.658	0.336	0	-17.939	1	0.0525	0.807	0	0.0969	0.923	74.279	144467	4	104.63266	4	1
Listen To The Band	The Monkees	spotify:track:09tyJ0VvbLty84iHIV3WQn	0.26	0.659	2	-8.98	1	0.0625	0.116	2.95e-05	0.499	0.538	184.38	149107	4	63.51709	5	1
Fall On You	Moby Grape	spotify:track:755gsaIMVQ96JMlY9loXLs	0.384	0.791	9	-8.469	1	0.0447	0.399	0.556	0.119	0.89	86.411	113933	4	44.05012	6	0
One Way Glass	Manfred Mann Chapter Three	spotify:track:45D9SDw2wQ9qg66PoWDD1p	0.471	0.727	6	-7.859	1	0.032	0.279	0.903	0.0983	0.675	88.486	214933	4	34.28608	8	0
I Heard It Through The Grapevine	Marvin Gaye	spotify:track:1tqT6DhmsrtQgyCKUwotiw	0.711	0.362	3	-10.851	0	0.0382	0.272	0	0.127	0.615	117.267	194293	4	39.45121	10	1
I Can't Let It Happen To You	The Walker Brothers	spotify:track:750KbZ32wwIF8O3CI0T1aG	0.579	0.42	9	-10.417	1	0.0237	0.636	0	0.114	0.411	83.063	192360	4	54.05501	7	0
Hide And Seek	Bill Haley & His Comets	spotify:track:005A4eRpdtUHzrayh5WwpI	0.595	0.683	3	-9.363	1	0.0471	0.48	0	0.38	0.947	85.663	131093	4	36.56282	7	0
Any Day Now (My Wild Beautiful Bird)	Chuck Jackson	spotify:track:5M7qj3MkvGK36ZAPP89euN	0.763	0.478	0	-13.924	1	0.0312	0.569	2.79e-06	0.522	0.76	107.979	201467	4	41.02391	9	1
Sharing You	Mitty Collier	spotify:track:19Zq3eSNhf951AwGn6XnNQ	0.298	0.484	8	-7.979	1	0.0626	0.544	0	0.321	0.619	178.91	191467	3	22.78023	12	1
Hickory	Keef Hartley Band	spotify:track:7hK3z0fwzjx6DTNODb7Acq	0.574	0.2	6	-18.242	0	0.0739	0.777	0.954	0.0723	0.538	93.693	165840	4	62.12217	9	0
All Of My Life	Lesley Gore	spotify:track:6F6F3EX3FEntkWZKNjvEoL	0.546	0.483	6	-13.112	1	0.0387	0.868	0.0421	0.538	0.803	116.625	149693	4	38.32286	10	1
Hello Enid	The Mirage	spotify:track:7xNK1u9BWRQNR4wCYTrrsc	0.505	0.564	1	-6.548	1	0.0319	0.0983	0	0.279	0.736	115.531	132453	4	27.02434	9	0
I'll Never Fall In Love Again	Tom Jones	spotify:track:6jkBBKZAwgaIYCNg9raBOa	0.338	0.349	4	-11.439	1	0.0287	0.767	7.35e-05	0.11	0.345	147.441	251093	3	36.81277	13	1
Never Comes The Day	The Moody Blues	spotify:track:3jTVFIyNFqQmgniYhKfFqW	0.281	0.418	7	-11.111	1	0.0307	0.625	0.0105	0.462	0.18	106.518	283693	4	19.41026	13	1
Rugs of Woods & Flowers - Remastered	The Turtles	spotify:track:6z5yvUk2scY4lGQBSn1EKr	0.38	0.451	6	-14.969	0	0.0421	0.792	0.0812	0.472	0.549	112.937	189179	4	54.8975	8	0
The Flight	The Tangerine Zoo	spotify:track:4f0BvOwy2QtCmWLxbzu3AB	0.504	0.594	1	-9.263	0	0.0983	0.0102	0.244	0.0365	0.774	84.698	269547	4	27.06844	11	0
Hey! Little Girl	Del Shannon	spotify:track:4A8uAIuT2eJkK3GzCAsYED	0.469	0.901	8	-7.546	1	0.109	0.351	0.000113	0.0763	0.86	158.219	152400	4	31.69843	7	1
Willow Weep For Me	Chad & Jeremy	spotify:track:2jWmwKhTJIvruGqRq7BJLZ	0.413	0.304	5	-16.244	1	0.0331	0.829	0	0.2	0.424	115.774	155000	4	25.60482	9	1
She's a Woman	The Terribles	spotify:track:3HZtbir4wDLaqRztkWRxzJ	0.582	0.55	2	-4.047	1	0.0293	0.75	0	0.0802	0.717	92.68	172640	4	20.47032	7	0
Mother Nature's Son - Remastered 2009	The Beatles	spotify:track:6TjUg1cTUzWHbal6yQAi7c	0.608	0.178	2	-17.109	1	0.0264	0.634	0.352	0.166	0.401	84.78	168027	4	21.36629	10	0
Besame Mucho	Julie London	spotify:track:4BPwIKJwn8XcBsFd3opDbI	0.447	0.171	4	-15.224	0	0.0338	0.923	0.000102	0.16	0.422	110.15	131440	4	100.70442	4	0
Wide Track	The Super Stocks	spotify:track:47VMh603VUhIoab29NMfHK	0.548	0.708	0	-13.4	1	0.0437	0.712	0	0.182	0.934	163.4	115880	4	23.12453	8	0
The Lover	Tommy James & The Shondells	spotify:track:7jPZ1fboR5AJWQz7XAxzrX	0.526	0.545	11	-9.286	0	0.0644	0.764	2.1e-06	0.337	0.86	145.763	126781	4	27.16064	9	0
Suspicious Minds	Elvis Presley	spotify:track:1OtWwtGFPXVhdAVKZHwrNF	0.474	0.343	7	-12.138	1	0.0298	0.0225	0.00704	0.152	0.607	114.877	263973	4	39.86772	13	0
Beg, Borrow And Steal	Ohio Express	spotify:track:6fXsuHWpbQJDU5i74BfwN7	0.538	0.853	9	-8.719	1	0.138	0.343	6.62e-05	0.159	0.66	127.954	177440	4	21.49316	11	1
Trust Each Other in Love	Tommy James & The Shondells	spotify:track:5IMrphydWvHDuJsqgXouvs	0.671	0.617	10	-10.994	1	0.0334	0.509	9.87e-05	0.104	0.891	127.594	135987	4	27.38535	8	0
Cowboys to Girls	The Intruders	spotify:track:6n3WVi0pxFQuAjAQRPPryY	0.278	0.432	4	-9.181	1	0.0402	0.797	0	0.732	0.838	208.007	159080	4	26.42256	8	0
Stairway To Heaven	Neil Sedaka	spotify:track:0FuSGMRYQS0Np3EInTMU4J	0.492	0.646	5	-11.736	1	0.036	0.904	0	0.28	0.898	126.814	160893	4	50.76966	7	1
(Dance With The) Guitar Man	Duane Eddy	spotify:track:207cqolTfI0vGLW6QrGfFa	0.737	0.924	9	-6.285	1	0.0401	0.831	0.121	0.163	0.963	135.412	160760	4	32.9618	9	0
On Broadway	The Drifters	spotify:track:3CH8M5lB931faZDzjCTfVW	0.738	0.356	1	-14.788	1	0.0341	0.548	0	0.248	0.862	108.577	181213	4	27.35547	13	1
The Little Girl I Once Knew	The Beach Boys	spotify:track:4ioBCs2b4q0p1zuzumbdg9	0.512	0.648	11	-6.349	1	0.0368	0.389	6.79e-06	0.117	0.435	131.726	156147	4	36.64604	8	1
Let It Be Me	The Everly Brothers	spotify:track:0Tjdbd83LEAWrA0atsXMDJ	0.471	0.19	7	-16.046	1	0.028	0.77	0.00385	0.129	0.305	72.764	146733	4	43.59701	6	1
My Way Of Giving - First Mono Version	Small Faces	spotify:track:4DxAZFDu9K0pvOO8DQjdSP	0.361	0.729	9	-5.101	1	0.0395	0.543	0	0.142	0.594	104.32	118240	4	28.77381	6	0
She Loves You	The Beatles	spotify:track:6nEkxYIEnrbYH7h1hJ8Xn6	0.377	0.916	4	-3.199	0	0.0481	0.26	0	0.074	0.912	75.533	140920	4	33.98704	7	1
If You Go Away	Damita Jo	spotify:track:1CfeKBehU6z7lZ9zO0kf5g	0.391	0.23	6	-10.371	0	0.0445	0.891	0	0.141	0.224	131.667	238613	3	59.21489	8	1
Where You're At	Ultimate Spinach	spotify:track:3izWrSxDoTOTSPJcfShTXc	0.522	0.538	9	-8.509	0	0.0287	0.35	0.00219	0.15	0.755	126.659	192377	4	16.28307	11	0
Faded Love	Patsy Cline	spotify:track:4JhiMSToOzxb4U1YqZvZQC	0.465	0.161	3	-11.889	1	0.0305	0.917	0	0.134	0.387	91.983	223240	4	20.8962	12	1
I'll Never Fall In Love Again	Bobbie Gentry	spotify:track:0DGEsyoeTeEtlcZj1gGIPX	0.601	0.425	2	-13.368	1	0.0287	0.276	0.000127	0.12	0.58	114.948	175800	4	29.12024	10	0
Good Times	The Art Of Lovin'	spotify:track:2sDQ89GEcXSAMfsApQNCp2	0.56	0.725	2	-7.521	1	0.0276	0.00731	0	0.208	0.96	138.264	151933	4	57.57804	7	0
I Got The Feelin'	James Brown	spotify:track:3UPWHgwMFfpE7dIWubNIXr	0.903	0.573	5	-11.568	1	0.235	0.399	0.000363	0.0495	0.871	128.779	152693	4	45.32934	8	0
When You're Young And In Love	Ruby And The Romantics	spotify:track:3PfdTUIPKYym6QAhb9JuZ0	0.49	0.538	3	-8.575	1	0.0325	0.864	5.67e-05	0.188	0.508	106.948	149080	4	26.52143	9	1
It's You	The Millennium	spotify:track:4p04W5juc1blufP3ITKL0V	0.507	0.704	9	-11.44	1	0.0423	0.304	3.59e-05	0.585	0.42	100.423	201307	4	36.55251	10	0
A Brand New Me	Dusty Springfield	spotify:track:6fXYggORMfDwMohgq50SV8	0.399	0.285	7	-11.61	1	0.0295	0.936	1.06e-05	0.373	0.306	135.146	177133	3	63.87952	8	1
The Times They Are A-Changin'	Bob Dylan	spotify:track:52vA3CYKZqZVdQnzRrdZt6	0.389	0.396	7	-7.999	1	0.0332	0.887	0	0.0828	0.585	171.86	192053	3	23.69522	12	0
Move and Groove Together	Lou Johnson	spotify:track:3zeq9pIw3fz5C9NwAQPJZs	0.494	0.588	0	-12.218	1	0.0352	0.163	0	0.0543	0.818	92.645	163360	4	18.89508	7	0
At The Zoo	Simon & Garfunkel	spotify:track:0b1NUCAYfEOuPx9nELBBfX	0.532	0.553	4	-11.609	0	0.0485	0.428	1.3e-06	0.283	0.649	84.581	142293	4	45.89888	5	1
Dancin' Holiday	The Olympics	spotify:track:7llhaVBcsIx51iJU6yVidv	0.69	0.744	0	-7.431	1	0.0806	0.742	0	0.251	0.922	143.316	134954	4	41.46841	7	1
Moody River	Pat Boone	spotify:track:2TEdI0KNrYHo4UPhrt0ais	0.767	0.269	3	-14.983	1	0.0333	0.774	0	0.0875	0.534	129.921	157267	4	33.65623	10	1
Waterloo Sunset - Mono Mix	The Kinks	spotify:track:5nrmGFJ87crVoJF5xdRqwn	0.512	0.69	1	-6.969	0	0.0249	0.162	0	0.167	0.417	107.839	194216	4	45.23615	9	0
Sophisticated shake	Stelvio Cipriani	spotify:track:6iHVN5Kp1KWRtdCRkBSubf	0.541	0.375	4	-17.513	0	0.0751	0.00355	0.868	0.126	0.916	120.894	224880	3	19.22102	11	0
It's My Life	Crushed Butler	spotify:track:6qgUemCCRa3iCM2ndq02nO	0.395	0.982	6	-7.442	1	0.0661	4e-05	0.558	0.106	0.849	133.84	131707	4	31.96487	7	0
Polythene Pam - Remastered 2009	The Beatles	spotify:track:1FTCA6wQwulQFokDddKE68	0.474	0.939	11	-8.884	0	0.199	0.00472	0.674	0.19	0.499	166.829	72640	4	20.12624	5	0
Tequila	Bill Black's Combo	spotify:track:6NWuPF6vDIL0N5TTRRlb9x	0.707	0.408	10	-10.755	1	0.0398	0.00979	0.79	0.0987	0.938	89.178	122480	4	30.98685	8	1
Tie Me Kangaroo Down, Sport	Rolf Harris	spotify:track:7teHkhuaqXUFq2tyZ8YO4G	0.712	0.451	9	-14.916	1	0.516	0.695	0	0.164	0.656	93.457	162533	4	102.97798	5	1
Magic Moon (Clair De Lune)	The Rays	spotify:track:4lD1obJ7EeHuKwpKJHIPIr	0.485	0.351	10	-9.872	1	0.0253	0.809	7.4e-05	0.162	0.292	102.672	174613	3	99.0163	7	1
Ebb Tide	The Righteous Brothers	spotify:track:1NYUaFd5xjagpyGRhZYNE0	0.165	0.232	6	-15.668	0	0.0362	0.647	4.69e-05	0.121	0.148	73.899	168333	5	54.76606	7	1
All Is One	Eric Burdon & the Animals	spotify:track:1DhOedFkRJR54zBMO6D592	0.164	0.36	7	-13.483	1	0.0294	0.782	0.519	0.18	0.0715	76.915	454907	4	90.13628	10	0
Dream World	The Monkees	spotify:track:7CrcxnGKSsHw8jC5x0wpGg	0.531	0.576	2	-9.363	1	0.0303	0.326	0	0.151	0.919	132.927	198960	4	36.62168	9	0
No Me Tomorrow	The Euphoria	spotify:track:74clypHeHRBXfaO4qeqpCV	0.347	0.768	6	-5.564	1	0.0522	0.384	0.317	0.111	0.403	114.322	190547	4	36.17879	9	0
Little Darling, I Need You	Marvin Gaye	spotify:track:4oNfPaPE8CZpJZ1m9xJovG	0.741	0.602	0	-10.458	1	0.0374	0.26	0	0.0951	0.837	130.1	155027	4	41.46711	7	1
Night Bird	Anita O'Day	spotify:track:4tX2qiQkUUpCv0BRkURqLI	0.405	0.122	0	-17.233	1	0.0385	0.889	0.000137	0.12	0.199	81.352	236840	4	22.13832	10	0
Oogum Boogum Song	Brenton Wood	spotify:track:4WiGGTl7Kt5vnjQHqwLJy1	0.836	0.696	7	-6.37	1	0.0401	0.8	0	0.0949	0.954	112.692	186567	4	61.30239	7	0
Don't Go Near The Eskimos	Ben Colder	spotify:track:1h2dvcIykCReWSZnsKBgKg	0.694	0.495	4	-9.199	1	0.122	0.445	0	0.127	0.577	80.795	212707	4	27.07818	10	1
Cupid	The Supremes	spotify:track:0OPbx6gMmjr0DojvKrDdJg	0.54	0.577	10	-10.39	1	0.0298	0.41	0	0.33	0.745	116.454	160134	4	35.66471	7	0
Let A Man Come In And Do The Popcorn (Part One)	James Brown	spotify:track:0hA8G8smCwi1h1nmxyRqT3	0.695	0.701	1	-3.311	1	0.0562	0.298	0.00171	0.0599	0.931	98.312	430120	4	35.92835	13	1
I Can't See You	Tim Buckley	spotify:track:2mLrOLqrzLCEBdmXBpYJAD	0.492	0.621	2	-8.879	1	0.0388	0.285	0	0.118	0.59	114.935	159333	4	34.72808	7	0
Blue Angel	Roy Orbison	spotify:track:6KBy2tUhaf9LfG2FGGbEOC	0.473	0.557	5	-7.124	1	0.0249	0.456	0.0994	0.251	0.672	104.84	177387	4	62.40191	9	1
Evol-Not Love	The Five Americans	spotify:track:51vOsQ5ZSYoLBdw6fFFFgH	0.523	0.72	7	-8.766	1	0.0506	0.487	0	0.208	0.735	119.019	143613	4	38.78838	6	1
Happy Is the Man - Alternate Mix	The Easybeats	spotify:track:7DYDXf1s2pb7JxdRHXeIVC	0.506	0.629	8	-11.812	1	0.061	0.0786	0.000439	0.307	0.637	169.579	173933	4	37.28357	7	0
Coming On Strong	Brenda Lee	spotify:track:3f63DDspa9ZjEZR4vB0A7G	0.513	0.404	0	-13.122	1	0.0461	0.345	0	0.567	0.772	149.782	122307	4	23.20011	9	1
Standing In The Shadows Of Love	Four Tops	spotify:track:2sD2XkPogLt7keXttj7F9o	0.741	0.855	6	-8.288	1	0.0345	0.0721	8.67e-05	0.349	0.878	114.135	157640	4	43.28976	8	1
The Red Telephone - 2015 Remastered Version	Love	spotify:track:3URRBJKRfCnlit1jVoncUD	0.471	0.258	7	-19.476	1	0.0346	0.576	8.16e-05	0.11	0.0908	110.634	284320	4	30.77771	15	0
Just out of Reach (Of My Two Empty Arms)	Solomon Burke	spotify:track:1sKm7ifYsFf61ItonFt6dO	0.302	0.165	9	-21.562	0	0.0349	0.857	8.51e-06	0.518	0.491	78.869	162013	4	43.95593	7	0
Yesterdays Gone	Chad & Jeremy	spotify:track:0xZwWBcPoSm088g7Pa3gAD	0.436	0.605	2	-12.814	1	0.0355	0.53	9.01e-06	0.278	0.883	179.859	151587	4	33.17728	11	0
Six O'Clock - 2003 Remaster	The Lovin' Spoonful	spotify:track:4Ce3lmp95P93YFNgaVgUNX	0.591	0.498	7	-10.775	1	0.048	0.363	0	0.189	0.7	126.301	161213	4	24.20219	7	0
Dear Lady Twist	Gary U.S. Bonds	spotify:track:248Jb9TGzk3Rk0OaNtUGol	0.524	0.892	9	-7.214	0	0.235	0.62	0	0.818	0.936	138.964	152533	4	23.49918	11	1
Jenny Brown	The Smothers Brothers	spotify:track:1P8r9ZCiVpG1WtBdge701d	0.523	0.125	5	-25.177	1	0.589	0.759	0	0.692	0.345	132.635	319227	4	34.77671	12	1
Winter Song	Nico	spotify:track:2Ez8ZPwbc6JRRWQ96FMXxS	0.414	0.147	5	-15.235	1	0.072	0.98	0.0269	0.109	0.461	179.3	200520	3	23.01603	12	0
Make Believe Wedding	The Castells	spotify:track:6f7xPdoHFLJ8HnnhPINELD	0.441	0.402	10	-9.816	1	0.0275	0.713	0	0.382	0.4	66.781	139133	4	33.85275	8	1
Any Other Way	Chuck Jackson	spotify:track:4mo62uR6qj3LBIvJ2liE4g	0.574	0.504	6	-10.453	1	0.0446	0.2	1.1e-06	0.0775	0.537	116.848	146267	4	33.62478	8	1
If You And Me	The Motions	spotify:track:4CflFpddpP9skrCu7T2ktp	0.439	0.57	4	-9.325	1	0.0319	0.72	0	0.0913	0.697	113.848	119720	4	25.90315	8	0
Trooper's Lament	Sgt. Barry Sadler	spotify:track:2hjvqTeb8Hqhe0keqdpi8S	0.608	0.477	11	-10.573	1	0.036	0.82	6.13e-05	0.401	0.565	156.451	191773	4	20.42047	11	0
Miss You	Bill Haley & His Comets	spotify:track:75AMWT7xTcueDzIuX6p0Nt	0.786	0.465	0	-9.779	0	0.0375	0.525	0.00298	0.283	0.907	124.914	143507	4	21.91696	9	0
If A Woman Answers (Hang Up The Phone)	Leroy Van Dyke	spotify:track:41p81P3ICTMTcTAqg5f9mr	0.637	0.493	0	-11.062	1	0.0342	0.748	0	0.265	0.908	137.269	143400	4	33.17271	7	1
Rock Me Baby	Johnny Winter	spotify:track:7jKuO8ZgQibBtlpernJh1Y	0.281	0.798	4	-8.714	0	0.0827	0.494	0.192	0.11	0.704	190.763	228827	4	38.93042	11	0
Surfin' U.S.A.	The Astronauts	spotify:track:7COkz5c9xUh62veqNH6Jyy	0.345	0.719	4	-13.389	1	0.0454	0.355	0	0.249	0.863	160.983	133493	4	50.57422	6	0
Inside-Out Man	Stone Circus	spotify:track:20JNoOb9ZS8kmcS5pws1b7	0.4	0.535	9	-11.217	0	0.038	0.00498	0.0238	0.0789	0.554	133.57	311047	4	29.70884	16	0
Limbo Rock	Chubby Checker	spotify:track:6FXjVsmKPW93LXRFYhfmmw	0.745	0.894	8	-4.811	1	0.0376	0.154	0.000646	0.0753	0.971	87.498	148520	4	35.58218	7	1
